id_encuestado,carrera,semestre,jornada,trabaja,promedio_actual,q01_horas_estudio,q02_planificacion,q03_entrega_tareas,q04_trabajo_equipo,q05_asistencia,q06_uso_biblioteca,q07_uso_plataformas,q08_consulta_tutorias,q09_disponibilidad_laboratorios,q10_calidad_internet,q11_claridad_docente,q12_puntualidad_docente,q13_retroalimentacion,q14_evaluacion_justa,q15_dificultad_cursos,q16_estres_academico,q17_equilibrio_vida_estudio,q18_satisfaccion_carrera,q19_intencion_continuar,q20_recomendaria_facultad
8431,Ingeniería de Sistemas,7,Matutina,No,71,2,3,3,3,5,3,5,3,3,3,2,4,4,3,3,4,2,4,3,4
8432,Ingeniería de Sistemas,5,Matutina,No,73,4,3,2,3,4,1,2,3,4,5,4,3,1,4,4,3,2,5,4,3
8433,Ingeniería de Sistemas,5,Matutina,No,59,3,2,2,3,3,3,4,3,3,3,2,3,4,2,3,5,3,5,3,4
8434,Ingeniería de Sistemas,7,Matutina,Sí,82,3,3,4,2,3,4,4,4,4,4,4,4,4,3,3,4,2,5,4,4
8435,Ingeniería de Sistemas,6,Matutina,No,73,3,3,3,5,4,3,5,3,3,4,5,4,4,3,3,3,3,3,4,4
8436,Ingeniería Electrónica,7,Matutina,No,95,5,4,5,4,4,4,3,4,4,5,3,4,4,3,4,3,4,2,3,4
8437,Ingeniería Electrónica,6,Vespertina,No,79,3,2,3,3,4,2,4,2,3,2,2,3,3,3,5,4,3,3,2,5
8438,Ingeniería Eléctrica,7,Matutina,Sí,83,3,3,4,3,4,2,5,4,2,4,3,4,3,2,4,3,2,5,3,4
8439,Ingeniería de Sistemas,6,Matutina,Sí,79,3,3,3,4,4,5,3,3,3,4,5,5,5,3,4,3,2,3,2,4
8440,Ingeniería Eléctrica,6,Matutina,No,69,3,4,3,1,3,3,3,2,2,3,4,3,5,4,2,2,3,2,3,5
8441,Ingeniería Electrónica,5,Matutina,No,75,3,1,3,3,4,3,3,3,3,3,5,3,4,3,5,1,4,3,2,4
8442,Ingeniería Electrónica,5,Matutina,Sí,60,1,2,2,3,3,2,5,5,4,4,3,4,4,4,5,4,3,2,3,3
8443,Ingeniería Electrónica,7,Matutina,Sí,74,4,3,3,2,4,4,3,3,2,3,4,3,2,5,3,3,3,2,2,3
8444,Ingeniería de Sistemas,6,Vespertina,No,80,4,3,4,4,5,1,3,2,3,3,4,3,3,4,3,3,3,2,3,4
8445,Ingeniería de Sistemas,5,Vespertina,No,61,1,1,3,1,2,2,4,3,2,4,3,4,2,4,3,4,3,4,4,3
8446,Ingeniería Eléctrica,7,Nocturna,No,71,3,3,3,2,3,1,2,3,3,3,4,2,4,3,5,3,4,3,3,4
8447,Ingeniería Electrónica,7,Vespertina,No,69,3,3,3,3,2,3,3,3,3,3,2,3,4,3,4,3,4,3,5,4
8448,Ingeniería de Sistemas,7,Nocturna,No,60,2,2,4,4,2,4,2,2,2,3,4,4,3,5,4,4,3,4,3,3
8449,Ingeniería de Sistemas,7,Matutina,No,78,4,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,5,5,5
8450,Ingeniería Electrónica,6,Nocturna,Sí,71,4,2,3,3,5,3,4,2,2,3,4,4,3,2,3,3,1,4,4,4
8451,Ingeniería Eléctrica,5,Matutina,Sí,51,2,4,2,2,4,2,2,3,3,2,3,3,4,3,2,5,3,3,4,4
8452,Ingeniería Electrónica,6,Matutina,No,77,4,4,4,2,4,4,4,3,4,4,4,4,2,4,3,4,3,2,3,4
8453,Ingeniería de Sistemas,6,Matutina,No,74,4,5,3,4,3,2,3,3,3,3,5,4,3,3,4,3,2,1,4,2
8454,Ingeniería Eléctrica,6,Matutina,Sí,70,1,3,2,2,3,3,3,4,2,3,3,3,3,2,3,4,2,4,4,1
8455,Ingeniería Electrónica,7,Nocturna,Sí,74,2,2,3,2,3,2,4,3,4,4,4,4,4,3,5,4,1,4,3,3
8456,Ingeniería Electrónica,5,Vespertina,Sí,70,3,1,3,2,2,3,4,3,2,3,2,3,2,2,4,4,4,5,5,3
8457,Ingeniería Electrónica,6,Matutina,Sí,64,3,2,4,2,3,3,3,4,3,3,4,3,4,3,4,4,4,2,3,2
8458,Ingeniería Eléctrica,5,Matutina,Sí,62,3,1,3,3,1,3,3,2,4,4,5,3,4,4,4,3,3,4,3,3
8459,Ingeniería de Sistemas,7,Vespertina,No,83,5,3,3,4,2,3,3,2,3,2,3,3,5,5,4,4,2,3,3,3
8460,Ingeniería Eléctrica,6,Matutina,No,62,3,4,2,4,4,2,3,1,4,2,4,3,1,2,2,1,3,3,3,4
8461,Ingeniería Electrónica,7,Nocturna,No,69,3,3,2,2,4,2,1,3,3,2,4,4,3,5,4,3,5,3,4,4
8462,Ingeniería Eléctrica,6,Nocturna,No,76,5,4,5,5,3,2,2,3,3,2,4,2,3,2,5,3,2,2,5,3
8463,Ingeniería Eléctrica,6,Nocturna,Sí,68,4,2,4,3,4,3,3,2,4,3,5,4,4,4,4,3,3,5,3,2
8464,Ingeniería Electrónica,5,Vespertina,No,73,4,4,3,3,3,2,3,3,2,3,2,3,3,3,4,3,1,5,4,2
8465,Ingeniería de Sistemas,5,Nocturna,No,73,4,3,3,3,4,3,4,4,2,4,4,4,3,4,3,3,3,3,5,3
8466,Ingeniería de Sistemas,5,Vespertina,Sí,68,2,4,3,3,4,3,3,4,2,2,4,4,3,3,4,3,3,4,4,4
8467,Ingeniería Eléctrica,7,Nocturna,No,88,5,5,5,4,5,3,3,5,4,3,4,5,4,4,3,3,3,3,4,3
8468,Ingeniería de Sistemas,6,Matutina,No,60,4,2,2,2,2,3,3,4,3,3,3,3,1,3,4,5,4,4,5,4
8469,Ingeniería de Sistemas,5,Vespertina,No,71,3,3,3,3,4,3,4,3,3,3,3,4,4,2,3,4,2,5,5,3
8470,Ingeniería Eléctrica,7,Matutina,Sí,56,2,2,3,2,2,3,2,4,3,4,2,3,4,3,3,4,3,2,3,4
8471,Ingeniería de Sistemas,5,Vespertina,Sí,58,3,1,1,3,2,2,4,3,3,4,4,4,5,4,3,2,2,4,2,3
8472,Ingeniería Eléctrica,5,Matutina,No,73,1,2,3,3,2,3,4,4,3,2,4,5,4,4,4,1,5,4,4,3
8473,Ingeniería de Sistemas,6,Nocturna,Sí,48,1,2,2,2,1,3,3,3,4,2,4,4,3,3,3,4,3,3,3,3
8474,Ingeniería Electrónica,6,Matutina,Sí,71,1,2,4,5,3,4,4,3,4,3,3,5,3,3,3,5,2,3,2,2
8475,Ingeniería de Sistemas,6,Vespertina,Sí,85,4,4,4,4,3,4,4,5,3,4,4,3,4,5,2,4,1,3,4,4
8476,Ingeniería Eléctrica,5,Matutina,No,93,3,5,3,4,4,3,3,3,3,2,3,2,2,2,3,2,3,4,4,4
8477,Ingeniería de Sistemas,7,Matutina,No,76,4,3,1,4,3,2,4,3,4,2,5,3,4,4,4,3,2,3,4,3
8478,Ingeniería de Sistemas,6,Nocturna,Sí,69,2,3,3,4,3,3,2,3,3,1,4,3,2,4,3,5,3,2,4,3
8479,Ingeniería de Sistemas,5,Nocturna,Sí,88,4,2,3,3,2,2,4,4,2,2,4,2,3,2,2,4,3,3,3,4
8480,Ingeniería de Sistemas,5,Matutina,Sí,80,4,3,4,2,4,4,5,3,3,2,3,4,4,4,3,3,3,3,3,3
8481,Ingeniería Eléctrica,7,Vespertina,No,75,3,4,2,2,3,5,3,5,3,2,5,1,2,3,4,2,3,3,4,3
8482,Ingeniería de Sistemas,6,Matutina,No,79,3,3,3,5,4,1,3,2,5,2,3,4,3,2,4,2,2,3,3,3
8483,Ingeniería de Sistemas,6,Matutina,Sí,69,3,2,3,1,2,2,3,3,2,4,3,4,3,4,4,3,4,4,5,4
8484,Ingeniería Electrónica,6,Matutina,Sí,58,3,2,4,3,2,3,2,5,2,1,4,3,1,3,3,3,3,4,4,3
8485,Ingeniería Electrónica,6,Vespertina,Sí,68,3,1,1,3,2,3,4,3,2,3,3,4,1,3,3,3,3,2,3,5
8486,Ingeniería Electrónica,5,Matutina,No,74,3,4,3,3,3,3,4,4,3,2,3,3,4,4,3,2,3,4,5,4
8487,Ingeniería de Sistemas,6,Matutina,Sí,59,2,2,3,4,1,2,3,3,4,2,3,3,3,4,2,4,4,3,5,4
8488,Ingeniería Eléctrica,6,Matutina,No,70,2,3,2,4,4,2,3,3,3,3,4,4,3,4,3,3,3,3,4,3
8489,Ingeniería de Sistemas,5,Matutina,No,75,4,3,3,3,1,2,4,4,4,5,4,4,4,4,2,2,3,3,2,4
8490,Ingeniería de Sistemas,5,Matutina,Sí,60,3,2,3,2,2,3,4,3,3,4,4,3,3,3,3,4,3,3,3,5
8491,Ingeniería de Sistemas,5,Matutina,No,69,4,4,3,5,3,3,2,5,5,3,3,4,4,3,3,3,4,4,5,4
8492,Ingeniería de Sistemas,5,Matutina,No,68,2,4,2,3,5,2,3,4,3,4,5,5,4,2,4,4,2,4,3,4
8493,Ingeniería Eléctrica,6,Matutina,No,85,4,3,5,3,5,3,2,4,4,3,3,4,4,3,4,3,3,5,4,3
8494,Ingeniería de Sistemas,7,Nocturna,Sí,67,2,3,2,2,3,3,2,3,3,2,4,4,4,3,4,5,2,3,3,4
8495,Ingeniería Electrónica,5,Matutina,No,86,3,3,3,4,3,2,3,2,4,4,4,3,3,4,3,3,3,4,2,2
8496,Ingeniería de Sistemas,6,Matutina,No,78,5,3,4,3,1,2,4,3,2,4,3,3,4,3,4,5,3,2,4,3
8497,Ingeniería de Sistemas,6,Matutina,No,69,3,4,1,2,2,1,4,4,5,3,1,4,3,3,5,3,4,5,3,3
8498,Ingeniería Electrónica,7,Vespertina,Sí,73,4,3,3,4,2,3,5,3,4,2,5,3,3,4,2,4,1,3,4,3
8499,Ingeniería Electrónica,6,Vespertina,No,71,2,3,4,4,4,3,3,3,2,2,4,3,3,2,4,3,5,2,4,4
8500,Ingeniería Eléctrica,6,Matutina,No,93,4,3,5,5,5,3,4,3,3,2,4,2,1,4,3,2,3,4,4,5
8501,Ingeniería Eléctrica,6,Matutina,No,71,3,2,4,2,3,1,4,4,4,3,4,4,3,3,3,4,4,3,5,5
8502,Ingeniería Eléctrica,5,Matutina,No,62,3,3,2,3,2,3,3,2,4,2,3,3,3,4,4,2,3,3,3,4
8503,Ingeniería de Sistemas,7,Matutina,Sí,69,1,1,3,2,3,2,4,2,4,4,3,3,3,4,2,4,4,3,4,5
8504,Ingeniería de Sistemas,6,Matutina,No,92,2,4,4,5,4,3,3,2,2,2,2,4,3,5,1,4,3,4,4,4
8505,Ingeniería de Sistemas,5,Vespertina,No,74,4,2,3,3,2,3,3,4,3,3,4,3,2,3,3,2,4,5,2,3
8506,Ingeniería Electrónica,7,Matutina,Sí,69,3,4,4,4,4,4,5,5,3,2,3,4,3,3,3,4,2,3,3,2
8507,Ingeniería Electrónica,6,Vespertina,No,83,3,2,4,5,4,2,4,4,4,2,4,2,2,4,4,3,4,2,3,2
8508,Ingeniería de Sistemas,5,Vespertina,Sí,78,5,4,4,4,3,3,3,4,2,3,4,3,5,3,3,4,4,3,4,4
8509,Ingeniería de Sistemas,6,Matutina,No,87,2,4,4,4,4,3,3,2,2,4,4,3,5,2,4,3,5,5,3,5
8510,Ingeniería Electrónica,5,Nocturna,No,64,2,2,3,2,4,3,3,3,2,3,3,4,2,3,4,3,3,4,4,4
8511,Ingeniería Eléctrica,7,Nocturna,Sí,93,3,5,3,4,3,2,2,2,2,2,3,4,2,4,2,4,2,4,3,3
8512,Ingeniería Electrónica,6,Vespertina,No,67,4,1,2,1,3,2,3,2,3,3,4,2,3,4,4,3,5,4,5,3
8513,Ingeniería Eléctrica,7,Matutina,No,99,4,5,5,4,3,2,2,3,2,3,2,4,3,3,2,4,2,1,2,3
8514,Ingeniería de Sistemas,5,Nocturna,Sí,81,3,3,3,2,3,3,4,2,3,2,2,5,3,4,3,5,2,2,4,3
8515,Ingeniería Electrónica,7,Matutina,No,63,4,3,3,4,2,4,4,5,3,2,3,2,3,3,4,3,4,3,4,2
8516,Ingeniería Eléctrica,5,Vespertina,No,57,3,2,3,1,2,2,3,3,3,4,3,4,3,4,2,2,4,3,4,3
8517,Ingeniería Eléctrica,5,Matutina,Sí,62,2,2,2,2,3,4,3,2,4,3,4,3,3,2,2,3,3,3,3,2
8518,Ingeniería Eléctrica,7,Vespertina,Sí,59,2,2,2,2,3,4,4,2,3,2,2,4,3,3,4,4,4,3,3,3
8519,Ingeniería Electrónica,6,Matutina,No,78,2,3,4,2,4,3,3,4,3,2,3,3,4,4,3,3,3,4,3,4
8520,Ingeniería Electrónica,6,Matutina,No,85,4,5,4,5,5,4,2,4,4,3,4,3,3,5,2,4,3,4,5,3
8521,Ingeniería Eléctrica,5,Matutina,Sí,79,1,4,2,3,3,5,3,3,3,4,2,4,3,3,4,4,3,4,3,3
8522,Ingeniería de Sistemas,7,Vespertina,No,88,3,4,3,4,5,4,3,3,2,5,2,3,5,3,3,2,3,3,3,3
8523,Ingeniería Electrónica,6,Matutina,No,88,4,3,4,4,5,2,2,3,4,2,3,4,3,4,3,3,4,3,4,4
8524,Ingeniería Eléctrica,7,Vespertina,No,71,2,3,2,4,4,2,3,4,3,4,4,3,4,4,4,4,2,3,2,4
8525,Ingeniería Eléctrica,6,Vespertina,No,84,2,2,5,3,4,3,5,3,3,3,5,3,2,3,4,4,2,4,4,4
8526,Ingeniería Eléctrica,7,Matutina,No,78,5,4,3,4,4,2,1,3,3,3,4,3,4,4,5,3,2,4,4,4
8527,Ingeniería de Sistemas,7,Matutina,Sí,68,3,3,5,2,2,1,3,2,4,2,2,5,4,3,4,5,3,1,2,5
8528,Ingeniería Electrónica,6,Vespertina,No,71,3,3,3,3,1,2,3,2,3,4,4,3,2,5,2,3,4,4,3,3
8529,Ingeniería de Sistemas,7,Matutina,No,74,4,3,4,3,4,4,4,5,4,3,3,4,3,3,4,3,4,3,3,3
8530,Ingeniería Electrónica,5,Matutina,No,67,2,1,3,4,3,3,4,2,2,2,4,3,3,3,3,2,2,3,5,4
8531,Ingeniería Electrónica,7,Matutina,Sí,79,2,3,4,3,3,4,3,4,5,3,3,4,4,3,4,5,2,3,3,4
8532,Ingeniería de Sistemas,5,Matutina,No,57,3,3,2,1,4,3,3,2,3,2,3,4,4,4,3,3,3,4,3,2
8533,Ingeniería de Sistemas,5,Matutina,Sí,64,3,1,4,2,2,4,2,5,4,2,5,4,4,3,4,4,3,4,3,3
8534,Ingeniería de Sistemas,7,Nocturna,Sí,73,2,4,3,3,3,2,3,1,2,2,4,4,5,4,4,4,1,4,2,4
8535,Ingeniería Eléctrica,7,Matutina,No,78,5,4,5,3,4,3,2,3,3,3,3,2,3,5,3,2,4,3,5,4
8536,Ingeniería de Sistemas,7,Matutina,No,67,2,2,2,1,4,4,2,3,4,4,4,3,3,3,4,3,3,3,3,2
8537,Ingeniería de Sistemas,5,Nocturna,Sí,63,3,1,1,3,3,2,2,2,3,2,3,3,4,3,2,4,2,3,3,2
8538,Ingeniería de Sistemas,5,Matutina,No,77,2,2,3,5,2,1,2,3,3,4,3,3,4,4,4,3,5,3,5,4
8539,Ingeniería de Sistemas,5,Matutina,Sí,63,2,3,3,2,2,3,4,3,4,2,4,3,3,5,4,3,2,4,2,2
8540,Ingeniería de Sistemas,5,Matutina,No,79,3,3,4,4,3,4,3,3,3,3,2,1,2,3,2,2,3,4,3,4
8541,Ingeniería Eléctrica,5,Matutina,No,76,2,3,4,4,5,5,3,2,3,3,4,4,3,2,4,3,4,4,5,3
8542,Ingeniería Electrónica,5,Matutina,No,61,3,2,2,1,4,3,4,1,2,3,5,4,3,5,2,3,3,4,3,4
8543,Ingeniería Electrónica,5,Nocturna,Sí,61,2,3,1,3,3,2,3,4,3,2,3,4,2,3,3,4,3,2,2,3
8544,Ingeniería de Sistemas,6,Nocturna,Sí,73,2,2,2,3,3,4,4,2,3,2,3,2,4,2,2,4,2,3,4,1
8545,Ingeniería Electrónica,7,Matutina,No,70,3,2,4,3,4,2,3,3,4,3,3,3,3,4,4,4,2,4,4,4
8546,Ingeniería de Sistemas,6,Vespertina,Sí,63,2,2,2,2,2,3,3,2,4,1,3,5,4,3,4,5,3,3,3,2
8547,Ingeniería Eléctrica,7,Vespertina,Sí,63,3,2,3,3,3,4,3,3,3,2,3,3,4,3,5,4,4,3,4,3
8548,Ingeniería Electrónica,5,Matutina,Sí,68,2,4,2,3,2,3,3,3,4,3,2,4,4,3,3,3,3,4,3,5
8549,Ingeniería de Sistemas,5,Matutina,No,80,5,2,3,2,3,2,2,3,4,3,4,3,4,4,3,3,4,3,4,4
8550,Ingeniería de Sistemas,5,Matutina,No,67,2,1,1,2,2,3,4,3,3,2,2,4,5,3,4,3,3,5,3,3
8551,Ingeniería Electrónica,7,Nocturna,Sí,73,4,1,3,2,3,1,4,3,4,3,3,4,4,3,4,4,2,4,5,4
8552,Ingeniería de Sistemas,7,Matutina,Sí,67,3,3,3,2,3,3,3,3,3,3,4,4,3,4,4,5,4,4,5,2
8553,Ingeniería Electrónica,6,Matutina,No,76,3,3,4,3,3,3,3,3,4,2,4,2,4,2,4,2,5,2,5,3
8554,Ingeniería Eléctrica,5,Matutina,No,77,3,4,3,4,5,2,4,4,3,4,4,4,5,5,3,2,2,4,4,3
8555,Ingeniería Electrónica,6,Matutina,No,74,5,2,4,2,2,2,2,3,3,4,4,4,3,3,2,3,4,3,3,5
8556,Ingeniería Eléctrica,5,Matutina,No,68,2,2,3,2,2,2,2,1,5,4,3,2,4,3,3,2,4,3,5,4
8557,Ingeniería de Sistemas,6,Vespertina,No,70,3,4,3,3,4,3,4,2,4,3,4,3,3,3,3,4,2,3,4,3
8558,Ingeniería de Sistemas,6,Matutina,No,81,2,5,4,3,4,3,4,3,2,2,2,4,3,4,3,3,4,3,3,3
8559,Ingeniería de Sistemas,5,Vespertina,No,74,3,4,3,2,2,3,4,3,3,4,4,3,3,3,3,3,3,4,3,3
8560,Ingeniería de Sistemas,7,Matutina,No,82,3,4,3,3,3,3,3,3,2,3,3,3,4,4,5,3,4,3,4,2
8561,Ingeniería Eléctrica,6,Matutina,No,62,3,2,3,3,3,4,3,3,5,4,3,4,3,4,4,4,3,3,3,3
8562,Ingeniería Eléctrica,7,Nocturna,Sí,81,4,3,3,4,5,2,4,2,3,3,2,4,4,3,4,3,2,4,4,4
8563,Ingeniería de Sistemas,7,Matutina,No,56,2,2,2,2,2,2,1,3,5,4,3,4,3,4,4,2,3,5,4,4
8564,Ingeniería de Sistemas,7,Nocturna,Sí,81,2,3,3,2,4,1,4,5,3,4,3,4,3,3,3,3,1,5,4,3
8565,Ingeniería Electrónica,7,Matutina,Sí,70,1,2,2,3,2,2,3,3,4,5,4,5,2,3,4,4,3,3,4,2
8566,Ingeniería Electrónica,7,Nocturna,No,79,1,3,4,3,4,4,4,3,4,3,2,4,3,3,2,4,3,4,4,3
8567,Ingeniería Eléctrica,5,Nocturna,No,55,4,3,1,1,3,3,3,3,3,2,4,4,4,4,4,4,3,4,4,5
8568,Ingeniería Electrónica,5,Nocturna,Sí,69,2,3,4,3,4,3,4,3,4,3,3,2,3,2,2,3,4,2,4,2
8569,Ingeniería de Sistemas,5,Matutina,No,94,4,3,5,4,3,2,4,5,4,3,5,4,3,3,5,4,4,2,3,4
8570,Ingeniería Eléctrica,6,Vespertina,Sí,64,2,2,2,4,2,2,4,4,3,3,4,4,2,3,3,4,2,2,3,3
8571,Ingeniería Electrónica,6,Vespertina,Sí,55,3,1,3,3,2,2,3,2,4,3,3,3,1,3,3,4,2,2,2,4
8572,Ingeniería Electrónica,5,Vespertina,No,64,3,3,1,3,4,2,3,3,3,3,4,4,5,3,3,2,3,4,4,3
8573,Ingeniería de Sistemas,7,Nocturna,Sí,66,3,4,2,4,4,4,3,3,4,4,4,4,4,4,4,4,2,2,3,3
8574,Ingeniería Eléctrica,5,Matutina,No,69,3,1,4,1,2,2,3,3,3,3,3,3,3,4,2,1,3,4,5,4
8575,Ingeniería de Sistemas,6,Matutina,Sí,70,3,3,4,3,3,1,3,5,3,2,4,4,2,5,3,3,2,5,3,3
8576,Ingeniería Electrónica,6,Nocturna,No,64,3,2,3,3,4,3,4,3,3,2,4,4,3,3,3,4,5,5,5,4
8577,Ingeniería Eléctrica,7,Nocturna,Sí,65,2,2,4,2,5,2,3,3,2,3,3,3,3,2,4,4,4,1,2,1
8578,Ingeniería Electrónica,5,Nocturna,Sí,74,3,3,1,2,3,3,4,3,4,2,2,3,4,5,4,3,4,4,5,5
8579,Ingeniería de Sistemas,7,Nocturna,No,81,4,3,5,4,4,3,3,2,3,2,3,4,4,3,2,3,4,4,3,3
8580,Ingeniería Eléctrica,5,Matutina,No,57,2,2,1,2,3,2,1,3,3,3,2,3,4,3,2,3,2,3,2,3
8581,Ingeniería Eléctrica,6,Vespertina,No,82,2,3,3,4,3,3,4,3,3,4,4,2,5,4,4,5,4,3,4,4
8582,Ingeniería Eléctrica,6,Nocturna,Sí,60,2,2,2,2,1,3,3,3,4,3,3,3,3,3,3,4,3,3,3,1
8583,Ingeniería de Sistemas,7,Matutina,No,79,3,3,4,4,4,4,5,3,3,3,2,4,4,3,3,3,4,5,3,3
8584,Ingeniería Electrónica,7,Matutina,No,74,2,4,4,4,4,4,4,4,4,3,3,3,4,3,5,3,2,4,5,5
8585,Ingeniería de Sistemas,5,Matutina,No,67,2,3,2,4,2,3,4,3,3,3,3,4,3,4,5,1,4,4,5,4
8586,Ingeniería Electrónica,6,Nocturna,Sí,61,3,3,1,2,3,2,3,3,4,3,4,2,2,3,3,4,2,4,3,3
8587,Ingeniería Eléctrica,6,Nocturna,Sí,55,1,2,2,2,4,3,4,3,2,2,5,3,4,4,2,5,3,4,3,3
8588,Ingeniería de Sistemas,5,Matutina,No,79,5,4,3,4,4,4,3,3,4,2,4,3,3,3,3,2,3,4,2,4
8589,Ingeniería Eléctrica,7,Vespertina,No,70,4,3,4,2,3,3,3,3,2,3,3,2,2,4,4,3,4,2,4,4
8590,Ingeniería de Sistemas,5,Matutina,No,84,4,3,4,3,3,3,3,5,2,5,3,4,5,2,4,2,3,3,2,2
8591,Ingeniería de Sistemas,5,Matutina,Sí,82,4,4,2,1,3,5,4,2,3,2,3,4,3,3,1,3,3,4,2,3
8592,Ingeniería de Sistemas,5,Nocturna,No,70,3,4,5,1,3,3,3,4,4,2,4,5,3,5,4,3,2,4,4,3
8593,Ingeniería de Sistemas,5,Matutina,No,68,2,2,3,1,5,3,4,3,3,2,4,4,3,2,4,2,3,2,3,4
8594,Ingeniería Eléctrica,6,Matutina,No,77,2,3,5,3,3,2,4,5,3,3,3,3,3,4,3,2,3,5,4,4
8595,Ingeniería de Sistemas,6,Vespertina,Sí,85,5,3,5,4,4,3,4,4,2,3,5,4,3,3,4,4,4,4,3,3
8596,Ingeniería Eléctrica,5,Matutina,No,78,4,4,3,2,2,4,2,3,3,2,4,3,3,3,4,2,4,5,3,2
8597,Ingeniería Eléctrica,7,Vespertina,No,45,1,2,2,2,1,3,4,5,3,2,3,4,5,4,4,4,4,3,4,4
8598,Ingeniería de Sistemas,7,Matutina,No,69,3,4,4,2,5,2,2,4,3,4,2,5,1,3,3,5,3,4,3,5
8599,Ingeniería de Sistemas,6,Matutina,Sí,81,2,2,2,3,4,3,2,4,4,3,4,3,2,4,3,3,3,4,3,4
8600,Ingeniería de Sistemas,5,Matutina,Sí,72,2,3,2,2,3,2,5,4,4,3,3,3,4,2,3,2,1,3,3,4
8601,Ingeniería de Sistemas,5,Matutina,No,76,2,5,4,5,4,4,5,2,2,3,2,2,4,3,4,1,3,4,3,4
8602,Ingeniería de Sistemas,7,Matutina,No,69,4,3,2,5,3,5,5,4,3,3,4,5,2,3,5,2,4,4,4,2
8603,Ingeniería Eléctrica,6,Matutina,No,91,3,4,5,3,5,2,4,4,3,2,4,4,3,4,3,2,2,2,4,3
8604,Ingeniería Electrónica,5,Nocturna,Sí,74,2,3,2,3,3,3,3,3,4,3,4,5,4,3,4,4,3,3,3,3
8605,Ingeniería de Sistemas,7,Vespertina,No,74,4,3,2,3,4,2,3,4,4,3,4,3,2,5,5,4,3,3,3,2
8606,Ingeniería Eléctrica,5,Nocturna,No,91,5,3,3,4,5,4,4,2,3,2,4,3,3,4,3,3,3,3,3,5
8607,Ingeniería Eléctrica,5,Matutina,No,69,4,3,3,2,3,1,3,5,4,4,3,5,3,5,4,4,3,4,3,3
8608,Ingeniería Eléctrica,5,Matutina,No,68,3,2,3,3,3,3,4,5,4,4,4,4,3,2,5,4,3,3,5,3
8609,Ingeniería de Sistemas,7,Vespertina,No,81,4,3,4,4,3,4,5,4,5,3,4,4,2,4,5,3,4,3,3,5
8610,Ingeniería de Sistemas,5,Nocturna,Sí,78,2,2,3,4,5,3,3,3,4,4,3,3,3,4,2,4,4,4,3,4
8611,Ingeniería de Sistemas,7,Matutina,Sí,86,2,2,4,4,4,4,2,3,4,3,4,3,3,3,3,3,2,4,3,4
8612,Ingeniería Electrónica,7,Nocturna,Sí,71,3,2,3,2,3,2,4,4,3,3,4,4,2,5,3,5,4,5,5,4
8613,Ingeniería de Sistemas,5,Vespertina,No,64,2,3,2,3,2,1,3,4,1,2,3,5,4,3,4,3,5,2,4,3
8614,Ingeniería Eléctrica,7,Vespertina,Sí,74,4,3,2,4,2,3,3,4,2,2,4,4,4,4,3,5,3,2,2,3
8615,Ingeniería Electrónica,7,Vespertina,No,71,3,3,4,3,5,2,3,4,4,4,3,3,4,3,4,3,4,3,2,4
8616,Ingeniería de Sistemas,7,Nocturna,Sí,76,2,4,4,2,3,4,2,3,4,3,2,3,2,3,4,4,2,5,3,5
8617,Ingeniería de Sistemas,7,Vespertina,Sí,77,3,4,4,2,3,2,3,5,3,5,5,4,3,5,2,3,2,4,4,5
8618,Ingeniería Eléctrica,5,Matutina,Sí,75,2,4,3,3,2,4,3,3,4,3,5,4,2,4,3,5,2,4,5,4
8619,Ingeniería de Sistemas,5,Nocturna,Sí,62,2,2,2,3,3,2,3,3,3,3,3,3,2,4,3,3,2,3,4,3
8620,Ingeniería de Sistemas,6,Matutina,No,62,4,2,3,3,3,3,4,5,4,3,2,4,5,3,2,4,3,4,3,3
8621,Ingeniería Eléctrica,5,Vespertina,Sí,76,2,3,4,4,2,5,4,2,4,1,5,3,3,3,4,2,3,5,3,4
8622,Ingeniería Electrónica,6,Matutina,No,71,3,4,3,3,3,4,3,2,4,1,4,2,4,3,2,4,3,4,4,3
8623,Ingeniería Electrónica,5,Vespertina,No,94,5,2,4,4,4,2,4,3,2,3,5,4,3,4,2,1,4,4,4,3
8624,Ingeniería Electrónica,6,Matutina,Sí,76,2,3,3,3,4,2,4,2,2,4,2,3,4,3,3,4,3,4,3,4
8625,Ingeniería Eléctrica,7,Matutina,No,87,4,4,5,5,5,2,2,1,3,1,4,4,2,2,3,1,4,2,3,1
8626,Ingeniería de Sistemas,6,Vespertina,No,77,2,4,4,3,4,3,3,2,3,2,2,3,4,4,3,3,3,4,3,4
8627,Ingeniería de Sistemas,7,Matutina,No,77,4,3,3,5,3,3,4,3,2,3,3,4,2,4,2,2,3,4,5,5
8628,Ingeniería Eléctrica,6,Vespertina,No,48,1,2,2,2,3,1,3,2,3,2,3,2,3,4,4,3,4,4,2,1
8629,Ingeniería de Sistemas,5,Matutina,No,73,1,3,2,4,4,3,2,3,4,3,4,5,2,5,3,2,3,5,4,4
8630,Ingeniería Eléctrica,6,Matutina,No,74,3,4,2,4,3,3,4,2,4,2,3,3,2,4,4,2,3,4,5,2
8631,Ingeniería de Sistemas,6,Matutina,No,59,1,2,2,3,2,3,4,3,4,3,4,4,4,3,3,3,3,3,3,4
8632,Ingeniería de Sistemas,5,Matutina,No,59,4,1,1,2,1,2,3,4,3,4,3,1,3,4,3,2,3,3,3,4
